index_1,index_2,values
1141,12740,1
1141,11051,1
1141,32313,1
1141,37681,1
1141,4275,1
1141,76157,1
1141,19881,1
1141,20411,1
1141,10392,1
1141,38714,1
1141,57750,1
1141,82086,1
1141,26189,1
1141,12605,1
1141,6183,1
1141,70898,1
1141,2262,1
1141,65712,1
1141,62830,1
1141,12309,1
1141,18142,1
1141,63553,1
1141,12603,1
1141,80673,1
1141,10056,1
1141,30437,1
1141,27974,1
1141,69105,1
1141,34302,1
1141,72639,1
1141,2717,1
1141,84035,1
1141,78773,1
1141,22088,1
1141,79527,1
1141,31983,1
1141,13780,1
1141,33088,1
2020,63611,1
2020,33833,1
2020,23228,1
2020,81565,1
2020,31579,1
2020,63582,1
2020,11125,1
2020,11717,1
2020,10840,1
2020,35682,1
2020,31728,1
2020,58128,1
2020,68938,1
2020,17861,1
2020,12192,1
2020,12097,1
2020,76067,1
2020,6708,1
2020,35533,1
2020,25335,1
2020,14184,1
2020,49370,1
2020,80225,1
1575,62830,1
1575,75534,1
1575,41505,1
1575,79526,1
1575,54142,1
1575,33776,1
1575,8424,1
1575,40655,1
1575,16594,1
2936,0,1
2936,6972,1
2936,19808,1
2936,31862,1
2936,65173,1
2936,51823,1
2936,78887,1
2936,79108,1
2936,2470,1
2936,79526,1
2936,21695,1
2936,69558,1
2936,45121,1
2936,17606,1
2936,29536,1
2936,62593,1
2936,33364,1
2936,43234,1
2936,40916,1
2936,40919,1
2936,51423,1
2936,49321,1
2936,30149,1
2936,67005,1
2936,67757,1
2936,62830,1
2936,58128,1
2936,76716,1
2936,28519,1
2936,72799,1
2936,8808,1
2936,5096,1
2936,25236,1
2936,57164,1
2936,44301,1
2936,56915,1
2936,51359,1
2936,35710,1
2936,47093,1
2936,66259,1
2936,63165,1
2936,30675,1
2936,35953,1
2936,30053,1
2936,12007,1
2936,63582,1
2936,37130,1
2936,26877,1
2936,35682,1
2936,3646,1
2936,33314,1
2936,73462,1
2936,14431,1
2936,16594,1
2936,65632,1
2936,9105,1
2936,20430,1
2936,30355,1
2936,22963,1
2936,39453,1
2936,79287,1
2936,12192,1
2936,36411,1
3094,41920,1
3094,10243,1
3094,83655,1
3094,65308,1
3094,12740,1
3094,2717,1
3094,72222,1
3094,27036,1
3094,62830,1
1402,79526,1
1402,12309,1
1402,9614,1
1402,52227,1
1402,62830,1
1402,34410,1
1402,65728,1
2489,51367,1
2489,9923,1
2489,44286,1
2489,59920,1
2489,3198,1
2489,63582,1
2489,80565,1
2443,9813,1
2443,67405,1
2443,84437,1
2443,42883,1
2443,48827,1
2443,48783,1
2443,84252,1
2443,21494,1
2443,14319,1
952,40956,1
952,68425,1
952,81845,1
952,777,1
952,5495,1
952,19785,1
952,12192,1
454,0,1
454,2262,1
454,55656,1
454,14662,1
454,66037,1
454,19900,1
454,63582,1
2041,79526,1
2041,62830,1
2041,26265,1
2041,75534,1
2041,16594,1
2041,45880,1
794,29536,1
794,0,1
794,50995,1
794,42764,1
794,76506,1
794,63374,1
794,29290,1
794,73922,1
794,64159,1
794,75799,1
794,16533,1
2821,0,1
2821,11717,1
2821,15300,1
2821,32351,1
2821,33707,1
2821,57405,1
2821,2262,1
2821,7459,1
2821,62830,1
2821,12192,1
2821,41645,1
1630,15344,1
1630,8781,1
1630,76716,1
1630,52227,1
1630,63165,1
1630,21695,1
1630,9135,1
1630,14662,1
1630,2262,1
1630,45121,1
3041,0,1
3041,32192,1
3041,75297,1
3041,22658,1
3041,40567,1
3041,2221,1
3041,8424,1
3041,24572,1
3041,30727,1
3041,84577,1
3041,62830,1
3041,84245,1
3041,34709,1
3041,57389,1
3041,68031,1
3041,12192,1
3041,16330,1
1646,38418,1
1646,71052,1
1646,12117,1
1646,63165,1
1646,16942,1
1646,2262,1
1646,886,1
1646,79491,1
1646,15373,1
1646,52846,1
1646,13183,1
1646,12192,1
1646,7249,1
1646,35536,1
1646,60122,1
1646,42544,1
1646,31905,1
656,0,1
656,12605,1
656,41859,1
656,8845,1
656,59700,1
656,63165,1
656,59608,1
656,2262,1
656,55130,1
656,56696,1
656,82702,1
656,78172,1
656,73924,1
216,31233,1
216,75754,1
216,33913,1
216,22748,1
216,26046,1
216,65343,1
216,84639,1
290,12605,1
290,4175,1
290,71215,1
290,52227,1
290,63165,1
290,2262,1
290,69558,1
290,80162,1
290,64456,1
290,34531,1
290,12192,1
1378,0,1
1378,35087,1
1378,34242,1
1378,57628,1
1378,36508,1
1378,79526,1
1378,21695,1
1378,2717,1
1378,17606,1
1378,6732,1
1378,23577,1
1378,74073,1
1378,57314,1
1378,75833,1
1378,22555,1
1378,54333,1
1378,28514,1
1378,58869,1
1378,50139,1
1378,57405,1
1378,77690,1
1378,75758,1
1378,11732,1
1378,57909,1
1378,47342,1
1378,21562,1
1378,81407,1
1378,62830,1
1378,66880,1
1378,43791,1
1378,16594,1
1378,52227,1
1378,39939,1
1378,1458,1
1378,26566,1
1378,62603,1
1378,73234,1
109,0,1
109,76459,1
109,58128,1
109,12740,1
109,2717,1
109,40670,1
109,63165,1
109,67005,1
109,64456,1
109,62830,1
109,12192,1
109,79526,1
3102,79526,1
3102,2262,1
3102,57314,1
3102,42544,1
3102,886,1
3102,18430,1
1505,41920,1
1505,0,1
1505,1748,1
1505,4052,1
1505,81175,1
1505,30053,1
1505,69135,1
1505,42544,1
1505,8958,1
1505,63374,1
1505,37681,1
1505,39888,1
1505,75799,1
1505,58328,1
3073,42241,1
3073,32351,1
3073,10692,1
3073,37917,1
3073,21695,1
3073,45194,1
3073,23407,1
3073,11957,1
3073,81813,1
3073,62830,1
2107,0,1
2107,32230,1
2107,74120,1
2107,3679,1
2107,32351,1
2107,75534,1
2107,53682,1
2107,23228,1
2107,5306,1
2107,73123,1
2107,62830,1
2107,5031,1
915,0,1
915,12605,1
915,27783,1
915,58128,1
915,63165,1
915,2262,1
915,57164,1
915,46920,1
915,26566,1
915,29199,1
1718,0,1
1718,41071,1
1718,64011,1
1718,8955,1
1718,71052,1
1718,37385,1
1718,51823,1
1718,37088,1
1718,12117,1
1718,60862,1
1718,40569,1
1718,45121,1
1718,83316,1
1718,40655,1
1718,15217,1
1718,30727,1
1718,44895,1
1718,40916,1
1718,36666,1
1718,51423,1
1718,30149,1
1718,69732,1
1718,79287,1
1718,61775,1
1718,84245,1
1718,18142,1
1718,70165,1
1718,56097,1
1718,19900,1
1718,32067,1
1718,48445,1
1718,42617,1
1718,51359,1
1718,42544,1
1718,36466,1
1718,78462,1
1718,68705,1
1718,2262,1
1718,39456,1
1718,29199,1
1718,32344,1
1718,41045,1
1718,12605,1
1718,21009,1
1718,25236,1
1718,9890,1
1718,25335,1
1718,48029,1
1718,52649,1
1718,21015,1
1718,16533,1
1718,4275,1
1718,12192,1
1718,83961,1
1718,32373,1
1718,46135,1
1718,26566,1
1552,0,1
1552,57018,1
1552,37756,1
1552,56065,1
1552,68522,1
1552,63165,1
1552,2262,1
1552,12192,1
1552,22734,1
1128,21065,1
1128,2262,1
1128,71191,1
1128,80529,1
1128,64456,1
1128,19900,1
497,0,1
497,24333,1
497,71831,1
497,72753,1
497,61687,1
497,27179,1
497,18430,1
2053,0,1
2053,12605,1
2053,12309,1
2053,25335,1
2053,2641,1
2053,12740,1
2053,57405,1
2053,71572,1
2053,62830,1
2053,62603,1
2363,12605,1
2363,855,1
2363,68705,1
2363,39939,1
2363,21695,1
2363,2262,1
2363,57040,1
2363,12192,1
810,0,1
810,1484,1
810,62830,1
810,78887,1
810,2717,1
810,12740,1
810,49571,1
810,34820,1
810,58892,1
810,64159,1
810,63582,1
810,22734,1
810,58328,1
517,0,1
517,13974,1
517,41223,1
517,51324,1
517,16594,1
517,14898,1
517,19900,1
517,79526,1
517,14662,1
517,75534,1
517,24874,1
3062,8842,1
3062,21695,1
3062,48353,1
3062,67571,1
3062,62830,1
3062,52227,1
134,0,1
134,77069,1
134,62034,1
134,36693,1
134,42544,1
134,44106,1
134,17519,1
134,45299,1
134,82309,1
134,28015,1
134,15217,1
134,29199,1
134,63342,1
134,36796,1
134,30053,1
134,73382,1
134,14333,1
134,52846,1
134,64868,1
134,58128,1
134,58674,1
134,33526,1
134,43548,1
3117,0,1
3117,1484,1
3117,30592,1
3117,62481,1
3117,951,1
3117,12740,1
3117,84639,1
3117,71666,1
3117,8554,1
1097,22009,1
1097,22010,1
1097,42617,1
1097,65897,1
1097,43986,1
1097,79526,1
1097,12425,1
1097,21378,1
1097,62830,1
1097,46420,1
562,29536,1
562,21326,1
562,44262,1
562,57750,1
562,19900,1
562,38503,1
562,12605,1
562,36466,1
562,63165,1
562,2262,1
562,2717,1
562,72407,1
562,62830,1
562,12967,1
562,7052,1
562,16594,1
562,70713,1
562,32373,1
562,56418,1
562,1245,1
562,30362,1
562,52654,1
562,78172,1
48,51377,1
48,2262,1
48,41370,1
48,16594,1
48,63582,1
48,68705,1
2194,0,1
2194,41920,1
2194,84245,1
2194,16621,1
2194,83302,1
2194,26189,1
2194,20304,1
2194,63293,1
2194,695,1
2194,62830,1
2194,26671,1
2194,9970,1
2194,12501,1
2194,74236,1
2194,17289,1
2194,51230,1
2194,72925,1
2194,74653,1
2194,12740,1
2194,51800,1
2194,79978,1
2194,71938,1
2194,42282,1
2194,38992,1
2194,28749,1
2194,48042,1
2194,78773,1
2194,82284,1
1060,41920,1
1060,0,1
1060,79561,1
1060,80529,1
1060,58523,1
1060,18175,1
1060,16118,1
1060,2262,1
1060,36389,1
1060,2717,1
1060,65728,1
1060,49571,1
1060,7412,1
1060,20359,1
1060,67687,1
1060,68274,1
1060,63149,1
1060,787,1
1060,78172,1
2438,1484,1
2438,73462,1
2438,12192,1
2438,64159,1
2438,20825,1
2438,28789,1
2438,37208,1
2438,39939,1
1295,68975,1
1295,29444,1
1295,51823,1
1295,21695,1
1295,27967,1
1295,2262,1
1295,54182,1
1295,22734,1
1295,17958,1
337,0,1
337,39982,1
337,12034,1
337,42018,1
337,32725,1
337,20304,1
337,32297,1
337,9923,1
337,48452,1
337,44330,1
337,33186,1
337,66314,1
337,67755,1
337,76106,1
337,67757,1
337,12740,1
337,67763,1
337,67764,1
337,47921,1
337,38714,1
337,67458,1
337,47611,1
337,43303,1
337,31076,1
337,62830,1
337,77450,1
337,8263,1
337,26502,1
337,35927,1
337,21550,1
337,61687,1
337,72221,1
337,72223,1
337,23556,1
1709,57405,1
1709,73287,1
1709,63149,1
1709,57750,1
1709,62830,1
1709,41144,1
728,13311,1
728,80442,1
728,3463,1
728,53682,1
728,23228,1
728,49397,1
728,79526,1
728,21695,1
728,7737,1
728,16594,1
2922,48210,1
2922,19498,1
2922,71215,1
2922,75534,1
2922,55821,1
2922,16594,1
2922,19581,1
2081,27223,1
2081,26265,1
2081,37299,1
2081,62830,1
2081,42029,1
2081,38826,1
2081,12192,1
1667,0,1
1667,28036,1
1667,33612,1
1667,3636,1
1667,49993,1
1667,40265,1
1667,6756,1
1667,12740,1
1667,22754,1
1667,34820,1
1667,66144,1
1667,2262,1
1667,14662,1
1667,46269,1
1667,72794,1
1667,10259,1
1667,73375,1
1667,11960,1
1667,45782,1
1667,26541,1
1667,34531,1
1667,79526,1
1667,22629,1
1667,15865,1
1667,28266,1
1667,20304,1
1667,15867,1
1667,29104,1
1176,0,1
1176,24333,1
1176,69475,1
1176,16665,1
1176,62830,1
1176,38638,1
2973,0,1
2973,38717,1
2973,67015,1
2973,62830,1
2973,18624,1
2973,69981,1
2973,14184,1
96,63445,1
96,63165,1
96,14662,1
96,36993,1
96,23643,1
96,33364,1
96,67005,1
1866,70209,1
1866,50260,1
1866,19580,1
1866,75745,1
1866,72029,1
1866,43677,1
1866,62830,1
956,0,1
956,28036,1
956,39944,1
956,81800,1
956,9737,1
956,32351,1
956,2262,1
956,9568,1
956,2353,1
956,28591,1
956,80171,1
956,41645,1
956,73959,1
956,38698,1
956,13586,1
956,77723,1
956,82711,1
956,28177,1
956,78466,1
956,43019,1
2960,0,1
2960,20519,1
2960,58310,1
2960,38061,1
2960,62830,1
2960,50219,1
2960,46571,1
2960,64831,1
2960,48313,1
2960,33540,1
2960,48041,1
2960,29590,1
2960,12192,1
2960,4047,1
2169,0,1
2169,12605,1
2169,8843,1
2169,58640,1
2169,63165,1
2169,62447,1
2169,62660,1
2169,16118,1
2169,71109,1
2169,62830,1
2169,12192,1
919,0,1
919,42457,1
919,9578,1
919,58128,1
919,2262,1
919,7312,1
919,64456,1
919,62830,1
919,50836,1
1122,0,1
1122,75984,1
1122,78128,1
1122,45822,1
1122,38367,1
1122,62830,1
1122,11957,1
940,0,1
940,49878,1
940,79526,1
940,9923,1
940,82309,1
940,39689,1
940,1484,1
940,42918,1
940,12309,1
940,62830,1
940,74653,1
940,49571,1
940,56645,1
940,4047,1
940,53903,1
940,5441,1
940,54182,1
940,62571,1
940,67458,1
940,28797,1
940,33707,1
940,70581,1
940,62564,1
940,23783,1
940,14184,1
940,23792,1
940,73009,1
940,23793,1
940,63553,1
940,46027,1
940,38146,1
940,32351,1
940,50975,1
940,33154,1
940,32373,1
940,1245,1
940,56541,1
940,78773,1
940,12192,1
940,46135,1
940,6712,1
940,71291,1
1423,4052,1
1423,54936,1
1423,57750,1
1423,76463,1
1423,79527,1
1423,70250,1
1423,8796,1
1423,62830,1
1423,1785,1
1423,53379,1
2014,68597,1
2014,62830,1
2014,51623,1
2014,49196,1
2014,16594,1
2014,37796,1
2014,61001,1
2014,57507,1
2014,75552,1
2014,74085,1
2014,69757,1
2014,46276,1
2014,16428,1
2014,50189,1
2014,72062,1
2208,29536,1
2208,0,1
2208,55771,1
2208,20629,1
2208,10908,1
2208,57405,1
2208,37681,1
2208,69444,1
1928,12605,1
1928,24180,1
1928,30355,1
1928,16594,1
1928,71378,1
1928,2262,1
1928,40569,1
1928,51896,1
1928,75534,1
1928,68705,1
934,0,1
934,57405,1
934,11185,1
934,62830,1
934,80422,1
934,44289,1
2385,82309,1
2385,60316,1
2385,78773,1
2385,83074,1
2385,63840,1
2385,20629,1
2385,15217,1
3064,17153,1
3064,62830,1
3064,9912,1
3064,26336,1
3064,29896,1
3064,57507,1
3064,6712,1
3064,79526,1
3064,79933,1
3064,7459,1
3064,20599,1
3064,16594,1
3064,40831,1
3064,6625,1
864,29536,1
864,12605,1
864,8845,1
864,33707,1
864,23900,1
864,57405,1
864,3054,1
864,59700,1
598,51935,1
598,22961,1
598,56506,1
598,54960,1
598,62830,1
598,34319,1
598,52903,1
2824,0,1
2824,12605,1
2824,12309,1
2824,24274,1
2824,63165,1
2824,2262,1
2824,40569,1
2824,65712,1
2824,72794,1
474,72434,1
474,57564,1
474,9321,1
474,67287,1
474,23640,1
474,827,1
474,62830,1
474,66990,1
2157,75682,1
2157,60570,1
2157,27112,1
2157,40947,1
2157,42018,1
2157,2262,1
2157,71831,1
2157,50854,1
2157,31414,1
2157,62830,1
2157,22737,1
2157,18741,1
2157,8554,1
2157,7761,1
2157,36635,1
2157,80019,1
2157,67763,1
2157,50212,1
2157,61687,1
2157,22748,1
2157,16118,1
2963,23407,1
2963,62830,1
2963,57750,1
2963,78172,1
2963,6310,1
2963,64850,1
1620,79790,1
1620,777,1
1620,83424,1
1620,35940,1
1620,62830,1
1620,64430,1
1072,32351,1
1072,51423,1
1072,42450,1
1072,2262,1
1072,62830,1
1072,12192,1
2643,0,1
2643,4926,1
2643,67458,1
2643,9614,1
2643,69757,1
2643,68938,1
2643,62830,1
2643,14184,1
2487,0,1
2487,12605,1
2487,32351,1
2487,63165,1
2487,2262,1
2487,18992,1
2487,19900,1
2487,12192,1
1933,0,1
1933,6732,1
1933,12740,1
1933,2717,1
1933,49571,1
1933,79526,1
1933,13751,1
1933,52227,1
1933,5441,1
1933,62830,1
1030,0,1
1030,26825,1
1030,43321,1
1030,65712,1
1030,78172,1
1030,70898,1
1030,62830,1
1992,0,1
1992,49993,1
1992,69757,1
1992,11878,1
1992,21695,1
1992,71671,1
1992,62830,1
1992,65800,1
1992,81699,1
1992,40916,1
1992,3679,1
1992,2717,1
1992,7459,1
1992,8631,1
1992,14184,1
1992,20599,1
2669,65009,1
2669,983,1
2669,56898,1
2669,63995,1
2669,68960,1
2669,60122,1
2669,40655,1
2669,16594,1
526,0,1
526,12605,1
526,65009,1
526,43187,1
526,42544,1
526,58248,1
526,49571,1
526,12117,1
526,62447,1
526,7737,1
526,82309,1
526,62830,1
526,24277,1
526,64216,1
492,79526,1
492,2262,1
492,8845,1
492,53885,1
492,20629,1
492,35755,1
965,0,1
965,8753,1
965,12605,1
965,32351,1
965,8781,1
965,44844,1
965,39939,1
965,63165,1
965,50219,1
965,12192,1
965,24382,1
1708,0,1
1708,19246,1
1708,80171,1
1708,34531,1
1708,79105,1
1708,32373,1
1708,19785,1
1708,53682,1
1708,2262,1
1708,62830,1
1708,69506,1
1714,0,1
1714,9095,1
1714,44262,1
1714,67758,1
1714,27978,1
1714,74742,1
1714,2262,1
1714,38676,1
1714,77,1
1714,19900,1
1714,26566,1
2191,0,1
2191,11717,1
2191,62830,1
2191,71191,1
2191,78172,1
2191,63149,1
2191,53886,1
2191,16594,1
2191,12192,1
2160,0,1
2160,29536,1
2160,27324,1
2160,21652,1
2160,30418,1
2160,12605,1
2160,68402,1
2160,13370,1
2160,55874,1
2160,27387,1
2160,51423,1
2160,16594,1
2160,11923,1
2160,82244,1
2160,40916,1
2160,42918,1
2160,8842,1
2160,8843,1
2160,8845,1
2160,3646,1
2160,20192,1
2160,20629,1
2160,67726,1
2160,25488,1
2160,79933,1
2160,23643,1
2160,21695,1
2160,39939,1
404,41920,1
404,21936,1
404,38714,1
404,42544,1
404,19580,1
404,49571,1
404,79526,1
404,74811,1
404,64456,1
404,30666,1
1743,0,1
1743,79253,1
1743,7312,1
1743,62830,1
1743,50836,1
1743,12192,1
1763,12117,1
1763,64430,1
1763,2173,1
1763,62830,1
1763,12192,1
1763,50219,1
208,0,1
208,71648,1
208,6057,1
208,66762,1
208,53682,1
208,70697,1
208,68684,1
208,79526,1
208,39456,1
208,22617,1
208,70182,1
208,12605,1
208,40919,1
208,69732,1
208,17861,1
208,62830,1
208,12740,1
208,47207,1
208,56541,1
208,7249,1
208,37681,1
208,76292,1
208,52654,1
208,72924,1
208,25416,1
208,78172,1
208,12192,1
208,49370,1
1989,12605,1
1989,11717,1
1989,23640,1
1989,63149,1
1989,12192,1
1989,37385,1
733,82104,1
733,44262,1
733,27978,1
733,10045,1
733,2262,1
733,84508,1
733,82309,1
733,787,1
2397,14851,1
2397,7459,1
2397,36635,1
2397,69105,1
2397,62830,1
2397,31523,1
2397,67415,1
1406,0,1
1406,84245,1
1406,81120,1
1406,42182,1
1406,12117,1
1406,79526,1
1406,3431,1
1406,43187,1
1406,34410,1
1406,40916,1
1406,40917,1
1406,40919,1
1406,22276,1
1406,12740,1
1406,615,1
1406,37681,1
1406,7737,1
1406,26215,1
1406,20411,1
1406,69475,1
1406,30592,1
1406,42544,1
1406,65712,1
1406,50726,1
1406,62830,1
1406,58328,1
1406,76667,1
1406,4630,1
1406,76067,1
1406,78773,1
1406,76763,1
1406,1949,1
2813,0,1
2813,63149,1
2813,41370,1
2813,26265,1
2813,62830,1
2813,12192,1
2842,0,1
2842,29460,1
2842,80529,1
2842,42544,1
2842,39453,1
2842,14662,1
2842,8424,1
2842,31414,1
2842,63582,1
2842,30727,1
2842,12309,1
2842,33314,1
2842,59700,1
2842,80171,1
2842,53682,1
2842,36245,1
2842,15344,1
2842,12979,1
2842,12192,1
1541,0,1
1541,777,1
1541,58128,1
1541,63165,1
1541,37681,1
1541,40655,1
1541,19900,1
1541,12192,1
647,0,1
647,6707,1
647,2498,1
647,25646,1
647,28869,1
647,75881,1
647,62830,1
1087,43813,1
1087,14360,1
1087,64430,1
1087,12537,1
1087,43461,1
1087,40128,1
1087,62830,1
1087,12192,1
346,28036,1
346,3126,1
346,14676,1
346,20931,1
346,12316,1
346,12285,1
346,48227,1
346,45058,1
346,10259,1
346,62830,1
1867,0,1
1867,32066,1
1867,2262,1
1867,14662,1
1867,7052,1
1867,32351,1
477,12605,1
477,63149,1
477,39077,1
477,31905,1
477,34321,1
477,63165,1
477,53682,1
3099,0,1
3099,63149,1
3099,11717,1
3099,32066,1
3099,16118,1
3099,12192,1
2610,12605,1
2610,81648,1
2610,38367,1
2610,62830,1
2610,12192,1
2610,10340,1
2610,12740,1
1258,12605,1
1258,9614,1
1258,32066,1
1258,33707,1
1258,52649,1
1258,79526,1
1258,69945,1
1258,74772,1
1258,12192,1
1198,69100,1
1198,42018,1
1198,51890,1
1198,71831,1
1198,5065,1
1198,27029,1
1198,23228,1
1086,0,1
1086,63165,1
1086,2262,1
1086,11663,1
1086,12192,1
1086,50836,1
3029,29536,1
3029,12605,1
3029,60316,1
3029,62830,1
3029,39939,1
3029,12192,1
1232,0,1
1232,8275,1
1232,70733,1
1232,59518,1
1232,2467,1
1232,69105,1
1232,27787,1
1232,11120,1
1232,39456,1
1232,69927,1
1232,8554,1
1232,62830,1
1232,7052,1
1232,32351,1
1232,30438,1
1232,44330,1
1232,51346,1
1232,24581,1
1232,37852,1
1232,33088,1
1148,41920,1
1148,0,1
1148,69605,1
1148,64430,1
1148,63165,1
1148,62830,1
1148,12192,1
1148,58328,1
2729,0,1
2729,84093,1
2729,61862,1
2729,15217,1
2729,49571,1
2729,12117,1
2729,74930,1
2729,65712,1
2729,62830,1
2729,43542,1
1394,4625,1
1394,16594,1
1394,64430,1
1394,82096,1
1394,75552,1
1394,49048,1
1394,23413,1
1394,62830,1
1047,0,1
1047,6883,1
1047,11717,1
1047,59576,1
1047,48018,1
1047,62830,1
1047,33707,1
1047,43488,1
1047,61040,1
1047,72794,1
1047,78172,1
1047,14184,1
485,0,1
485,35002,1
485,62830,1
485,10692,1
485,12192,1
485,60469,1
2718,0,1
2718,27405,1
2718,12818,1
2718,35002,1
2718,62830,1
2718,19785,1
161,12117,1
161,12605,1
161,62983,1
161,57750,1
161,42544,1
161,63165,1
478,49571,1
478,0,1
478,15344,1
478,62830,1
478,16665,1
478,59700,1
935,12603,1
935,63525,1
935,40919,1
935,695,1
935,17035,1
935,20838,1
935,42617,1
935,15022,1
935,76067,1
935,78609,1
935,23862,1
935,2625,1
935,11404,1
935,62830,1
1492,11717,1
1492,69732,1
1492,3725,1
1492,79185,1
1492,57750,1
1492,62830,1
1492,39860,1
1645,0,1
1645,32351,1
1645,48950,1
1645,35927,1
1645,21695,1
1645,75534,1
1645,72794,1
1645,62830,1
1645,39939,1
2337,76276,1
2337,10687,1
2337,42544,1
2337,62830,1
2337,32507,1
2337,13548,1
789,0,1
789,39982,1
789,52530,1
789,6422,1
789,44163,1
789,75986,1
789,8631,1
789,10658,1
789,56774,1
789,36415,1
789,27841,1
789,62830,1
789,52417,1
789,53422,1
789,75704,1
789,11797,1
789,83047,1
789,35519,1
789,30194,1
789,37181,1
789,9681,1
789,45661,1
789,29631,1
789,21695,1
789,27031,1
789,23647,1
789,13687,1
789,34216,1
2291,0,1
2291,12605,1
2291,16594,1
2291,58128,1
2291,52227,1
2291,21695,1
2291,75109,1
2291,80222,1
2291,54182,1
360,0,1
360,29536,1
360,56527,1
360,82642,1
360,21695,1
360,40148,1
360,72674,1
360,43414,1
360,33364,1
360,59256,1
360,62830,1
360,5601,1
360,12818,1
360,60316,1
360,26189,1
360,32687,1
360,50737,1
360,22442,1
360,4275,1
360,20411,1
360,57507,1
360,71957,1
360,57298,1
360,6687,1
360,16594,1
360,58328,1
360,12605,1
360,29444,1
360,78172,1
360,37385,1
360,26566,1
360,9578,1
360,23640,1
360,51896,1
360,55130,1
360,12192,1
360,83715,1
1413,7249,1
1413,62457,1
1413,44568,1
1413,78172,1
1413,12740,1
1413,68960,1
1636,0,1
1636,12603,1
1636,11717,1
1636,827,1
1636,62830,1
1636,12192,1
1636,19785,1
2567,0,1
2567,1484,1
2567,6883,1
2567,67155,1
2567,71191,1
2567,78172,1
2567,57405,1
2567,31579,1
2567,62830,1
2567,40831,1
2048,12605,1
2048,40919,1
2048,21695,1
2048,43365,1
2048,32503,1
2048,66565,1
2882,28874,1
2882,12117,1
2882,79526,1
2882,21695,1
2882,36635,1
2882,14662,1
2882,42074,1
2123,0,1
2123,32351,1
2123,62447,1
2123,63149,1
2123,62830,1
2123,12192,1
2123,19785,1
2805,75852,1
2805,1291,1
2805,42335,1
2805,39381,1
2805,82578,1
2805,37232,1
2805,8431,1
2805,28286,1
2805,34983,1
2805,6605,1
2805,5441,1
2805,62830,1
1224,10981,1
1224,84622,1
1224,82375,1
1224,67018,1
1224,45057,1
1224,84437,1
1224,78145,1
1224,18177,1
1224,58892,1
1224,14182,1
1224,32492,1
1224,84686,1
1224,81679,1
1224,62830,1
1224,61790,1
1224,57885,1
1224,26588,1
1224,47537,1
1224,64823,1
1224,16594,1
1224,42883,1
1224,32919,1
1224,84252,1
1224,24213,1
1224,35002,1
1224,76636,1
1224,22747,1
1224,18584,1
1224,35387,1
3063,0,1
3063,64928,1
3063,39497,1
3063,24274,1
3063,61971,1
3063,39574,1
3063,65712,1
3063,71268,1
3063,62830,1
3063,23283,1
3063,77069,1
3063,1484,1
3063,37756,1
3063,61500,1
3063,363,1
3063,58131,1
3063,75342,1
3063,7737,1
3063,10151,1
3063,77,1
3063,52278,1
3063,68229,1
3063,70364,1
563,0,1
563,61775,1
563,24879,1
563,36129,1
563,24274,1
563,47814,1
563,47416,1
563,62830,1
563,12309,1
563,15865,1
563,63582,1
563,49571,1
563,57405,1
563,60316,1
563,41792,1
563,7737,1
563,83240,1
563,78172,1
563,31233,1
563,12603,1
563,3463,1
563,62983,1
563,57750,1
563,33707,1
563,57507,1
563,63165,1
563,1756,1
563,2262,1
563,34443,1
563,14662,1
563,47355,1
563,21490,1
563,59700,1
563,47105,1
563,35549,1
563,12605,1
563,27974,1
563,32351,1
563,47117,1
563,16594,1
563,71215,1
563,7249,1
563,28749,1
563,18430,1
2570,0,1
2570,15201,1
2570,56919,1
2570,49422,1
2570,75342,1
2570,22748,1
2570,16118,1
2570,62830,1
2445,28512,1
2445,6474,1
2445,33853,1
2445,35002,1
2445,62830,1
2445,5437,1
2445,84374,1
2459,51423,1
2459,4052,1
2459,51495,1
2459,24274,1
2459,64259,1
2459,36693,1
615,0,1
615,11717,1
615,77427,1
615,9614,1
615,25540,1
615,62983,1
615,53885,1
615,63149,1
615,74714,1
3036,29536,1
3036,0,1
3036,63165,1
3036,50263,1
3036,35087,1
3036,28782,1
3036,69359,1
3006,0,1
3006,61388,1
3006,32192,1
3006,40004,1
3006,30373,1
3006,7626,1
3006,60093,1
3006,28436,1
3006,7630,1
3006,47641,1
3006,74792,1
3006,62830,1
3006,26310,1
393,0,1
393,61775,1
393,25236,1
393,75745,1
393,63165,1
393,80689,1
393,886,1
393,56097,1
248,0,1
248,78904,1
248,1748,1
248,30592,1
248,62830,1
248,57152,1
248,37681,1
248,2221,1
248,49865,1
248,25726,1
248,78773,1
248,32961,1
248,14184,1
248,695,1
324,0,1
324,35513,1
324,41920,1
324,30053,1
324,74653,1
324,12740,1
324,1245,1
324,55180,1
324,2174,1
324,7394,1
324,62830,1
324,33186,1
324,49571,1
2948,12907,1
2948,36635,1
2948,10692,1
2948,22629,1
2948,78758,1
2948,11923,1
2948,35585,1
2948,23066,1
255,0,1
255,24833,1
255,11717,1
255,63149,1
255,3945,1
255,62830,1
